dataset	query_id	relevant_count	eos_any_miss_at_10	external_both_hit_at_10	external_both_hit_at_1	external_same_top1_doc	source_first_relevant_ranks	source_ndcg_at_10	source_recall_at_100	source_top1_doc_ids
nfcorpus	PLAIN-407	3	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.638787886479598, ""eos_compact_q4_fp16_o200"": 0.7452525342261977, ""eos_dense"": 0.7452525342261977, ""hybrid_minmax_blend_a050"": 0.7525583045803862, ""mxbai"": 0.638787886479598, ""qwen3"": 0.638787886479598}"	"{""bm25"": 0.6666666666666666, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 0.3333333333333333, ""qwen3"": 0.3333333333333333}"	"{""bm25"": ""MED-906"", ""eos_compact_q4_fp16_o200"": ""MED-906"", ""eos_dense"": ""MED-906"", ""hybrid_minmax_blend_a050"": ""MED-906"", ""mxbai"": ""MED-906"", ""qwen3"": ""MED-906""}"
nfcorpus	PLAIN-418	3	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 3, ""eos_dense"": 3, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.7606220037494033, ""eos_compact_q4_fp16_o200"": 0.26582598262939583, ""eos_dense"": 0.26582598262939583, ""hybrid_minmax_blend_a050"": 0.7974779478881875, ""mxbai"": 0.8670870086853021, ""qwen3"": 0.8670870086853021}"	"{""bm25"": 0.6666666666666666, ""eos_compact_q4_fp16_o200"": 0.6666666666666666, ""eos_dense"": 0.6666666666666666, ""hybrid_minmax_blend_a050"": 0.6666666666666666, ""mxbai"": 0.6666666666666666, ""qwen3"": 1.0}"	"{""bm25"": ""MED-917"", ""eos_compact_q4_fp16_o200"": ""MED-4900"", ""eos_dense"": ""MED-4900"", ""hybrid_minmax_blend_a050"": ""MED-3714"", ""mxbai"": ""MED-3714"", ""qwen3"": ""MED-3714""}"
nfcorpus	PLAIN-430	8	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 10, ""eos_dense"": 10, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.569192935415262, ""eos_compact_q4_fp16_o200"": 0.08376355393230304, ""eos_dense"": 0.08376355393230304, ""hybrid_minmax_blend_a050"": 0.49846571232641496, ""mxbai"": 0.5974004989549763, ""qwen3"": 0.6174886499090686}"	"{""bm25"": 0.625, ""eos_compact_q4_fp16_o200"": 0.375, ""eos_dense"": 0.375, ""hybrid_minmax_blend_a050"": 0.5, ""mxbai"": 0.875, ""qwen3"": 0.625}"	"{""bm25"": ""MED-928"", ""eos_compact_q4_fp16_o200"": ""MED-1831"", ""eos_dense"": ""MED-1831"", ""hybrid_minmax_blend_a050"": ""MED-928"", ""mxbai"": ""MED-927"", ""qwen3"": ""MED-927""}"
nfcorpus	PLAIN-441	5	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.9473431839163762, ""eos_compact_q4_fp16_o200"": 0.43673949858938654, ""eos_dense"": 0.43673949858938654, ""hybrid_minmax_blend_a050"": 0.9720511080339677, ""mxbai"": 0.76817729587645, ""qwen3"": 0.7777470773602831}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 0.8, ""qwen3"": 0.8}"	"{""bm25"": ""MED-942"", ""eos_compact_q4_fp16_o200"": ""MED-942"", ""eos_dense"": ""MED-942"", ""hybrid_minmax_blend_a050"": ""MED-942"", ""mxbai"": ""MED-942"", ""qwen3"": ""MED-942""}"
nfcorpus	PLAIN-457	5	True	False	False	True	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 0, ""qwen3"": 0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": ""MED-2291"", ""eos_compact_q4_fp16_o200"": ""MED-1864"", ""eos_dense"": ""MED-1864"", ""hybrid_minmax_blend_a050"": ""MED-1864"", ""mxbai"": ""MED-745"", ""qwen3"": ""MED-745""}"
nfcorpus	PLAIN-468	10	False	True	False	False	"{""bm25"": 5, ""eos_compact_q4_fp16_o200"": 2, ""eos_dense"": 2, ""hybrid_minmax_blend_a050"": 3, ""mxbai"": 2, ""qwen3"": 1}"	"{""bm25"": 0.24068711866257983, ""eos_compact_q4_fp16_o200"": 0.20436662668128655, ""eos_dense"": 0.20436662668128655, ""hybrid_minmax_blend_a050"": 0.26992786640726574, ""mxbai"": 0.29799860886693574, ""qwen3"": 0.4318845862516252}"	"{""bm25"": 0.7, ""eos_compact_q4_fp16_o200"": 0.2, ""eos_dense"": 0.2, ""hybrid_minmax_blend_a050"": 0.6, ""mxbai"": 0.2, ""qwen3"": 0.3}"	"{""bm25"": ""MED-4573"", ""eos_compact_q4_fp16_o200"": ""MED-3991"", ""eos_dense"": ""MED-3991"", ""hybrid_minmax_blend_a050"": ""MED-3991"", ""mxbai"": ""MED-3987"", ""qwen3"": ""MED-961""}"
nfcorpus	PLAIN-478	1	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 0, ""qwen3"": 0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": ""MED-2309"", ""eos_compact_q4_fp16_o200"": ""MED-951"", ""eos_dense"": ""MED-951"", ""hybrid_minmax_blend_a050"": ""MED-951"", ""mxbai"": ""MED-3937"", ""qwen3"": ""MED-3567""}"
nfcorpus	PLAIN-488	15	False	True	True	False	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.9337457765456111, ""eos_compact_q4_fp16_o200"": 0.8701249883466594, ""eos_dense"": 0.8701249883466594, ""hybrid_minmax_blend_a050"": 0.9363792118010483, ""mxbai"": 0.9363792118010483, ""qwen3"": 0.9363792118010483}"	"{""bm25"": 0.7333333333333333, ""eos_compact_q4_fp16_o200"": 0.7333333333333333, ""eos_dense"": 0.7333333333333333, ""hybrid_minmax_blend_a050"": 0.8, ""mxbai"": 0.7333333333333333, ""qwen3"": 0.7333333333333333}"	"{""bm25"": ""MED-1808"", ""eos_compact_q4_fp16_o200"": ""MED-1804"", ""eos_dense"": ""MED-1804"", ""hybrid_minmax_blend_a050"": ""MED-1798"", ""mxbai"": ""MED-1796"", ""qwen3"": ""MED-1808""}"
nfcorpus	PLAIN-499	34	False	True	False	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 4, ""eos_dense"": 4, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 2, ""qwen3"": 2}"	"{""bm25"": 0.4690000933206748, ""eos_compact_q4_fp16_o200"": 0.09478836436955079, ""eos_dense"": 0.09478836436955079, ""hybrid_minmax_blend_a050"": 0.3647442587311446, ""mxbai"": 0.3340514446642156, ""qwen3"": 0.3222722491219547}"	"{""bm25"": 0.14705882352941177, ""eos_compact_q4_fp16_o200"": 0.11764705882352941, ""eos_dense"": 0.11764705882352941, ""hybrid_minmax_blend_a050"": 0.17647058823529413, ""mxbai"": 0.14705882352941177, ""qwen3"": 0.11764705882352941}"	"{""bm25"": ""MED-2900"", ""eos_compact_q4_fp16_o200"": ""MED-1549"", ""eos_dense"": ""MED-1549"", ""hybrid_minmax_blend_a050"": ""MED-2900"", ""mxbai"": ""MED-1747"", ""qwen3"": ""MED-1747""}"
nfcorpus	PLAIN-510	6	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 20, ""eos_dense"": 20, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 7, ""qwen3"": 18}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.10086747116627115, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.3333333333333333, ""eos_dense"": 0.3333333333333333, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.6666666666666666, ""qwen3"": 0.16666666666666666}"	"{""bm25"": ""MED-10"", ""eos_compact_q4_fp16_o200"": ""MED-4151"", ""eos_dense"": ""MED-4151"", ""hybrid_minmax_blend_a050"": ""MED-1099"", ""mxbai"": ""MED-3627"", ""qwen3"": ""MED-3278""}"
nfcorpus	PLAIN-520	1	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 0, ""qwen3"": 0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": ""MED-10"", ""eos_compact_q4_fp16_o200"": ""MED-4915"", ""eos_dense"": ""MED-4915"", ""hybrid_minmax_blend_a050"": ""MED-4915"", ""mxbai"": ""MED-5163"", ""qwen3"": ""MED-5172""}"
nfcorpus	PLAIN-531	308	False	True	True	False	"{""bm25"": 3, ""eos_compact_q4_fp16_o200"": 7, ""eos_dense"": 7, ""hybrid_minmax_blend_a050"": 9, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.2578753740644927, ""eos_compact_q4_fp16_o200"": 0.20323893375270083, ""eos_dense"": 0.20323893375270083, ""hybrid_minmax_blend_a050"": 0.06625422345438904, ""mxbai"": 0.7241528458281338, ""qwen3"": 0.7315449642824575}"	"{""bm25"": 0.06168831168831169, ""eos_compact_q4_fp16_o200"": 0.05844155844155844, ""eos_dense"": 0.05844155844155844, ""hybrid_minmax_blend_a050"": 0.05844155844155844, ""mxbai"": 0.11038961038961038, ""qwen3"": 0.17207792207792208}"	"{""bm25"": ""MED-3607"", ""eos_compact_q4_fp16_o200"": ""MED-3503"", ""eos_dense"": ""MED-3503"", ""hybrid_minmax_blend_a050"": ""MED-3607"", ""mxbai"": ""MED-4371"", ""qwen3"": ""MED-2322""}"
nfcorpus	PLAIN-541	6	True	True	False	False	"{""bm25"": 3, ""eos_compact_q4_fp16_o200"": 18, ""eos_dense"": 18, ""hybrid_minmax_blend_a050"": 4, ""mxbai"": 1, ""qwen3"": 3}"	"{""bm25"": 0.3501827644973758, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.13032376591037065, ""mxbai"": 0.5205324778030482, ""qwen3"": 0.15130120674940675}"	"{""bm25"": 0.5, ""eos_compact_q4_fp16_o200"": 0.16666666666666666, ""eos_dense"": 0.16666666666666666, ""hybrid_minmax_blend_a050"": 0.5, ""mxbai"": 0.5, ""qwen3"": 0.5}"	"{""bm25"": ""MED-4036"", ""eos_compact_q4_fp16_o200"": ""MED-1398"", ""eos_dense"": ""MED-1398"", ""hybrid_minmax_blend_a050"": ""MED-4027"", ""mxbai"": ""MED-3618"", ""qwen3"": ""MED-4036""}"
nfcorpus	PLAIN-551	2	True	True	True	True	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 84, ""eos_dense"": 84, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.6131471927654585, ""qwen3"": 0.6131471927654585}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 0.5, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""MED-10"", ""eos_compact_q4_fp16_o200"": ""MED-1992"", ""eos_dense"": ""MED-1992"", ""hybrid_minmax_blend_a050"": ""MED-1118"", ""mxbai"": ""MED-4381"", ""qwen3"": ""MED-4381""}"
nfcorpus	PLAIN-561	25	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 2, ""eos_dense"": 2, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.3589542101716347, ""eos_compact_q4_fp16_o200"": 0.2489083270225946, ""eos_dense"": 0.2489083270225946, ""hybrid_minmax_blend_a050"": 0.3589542101716347, ""mxbai"": 0.3589542101716347, ""qwen3"": 0.3301376494471203}"	"{""bm25"": 0.08, ""eos_compact_q4_fp16_o200"": 0.12, ""eos_dense"": 0.12, ""hybrid_minmax_blend_a050"": 0.12, ""mxbai"": 0.12, ""qwen3"": 0.16}"	"{""bm25"": ""MED-3180"", ""eos_compact_q4_fp16_o200"": ""MED-1556"", ""eos_dense"": ""MED-1556"", ""hybrid_minmax_blend_a050"": ""MED-3180"", ""mxbai"": ""MED-3180"", ""qwen3"": ""MED-3180""}"
nfcorpus	PLAIN-571	7	False	True	False	False	"{""bm25"": 3, ""eos_compact_q4_fp16_o200"": 3, ""eos_dense"": 3, ""hybrid_minmax_blend_a050"": 3, ""mxbai"": 2, ""qwen3"": 4}"	"{""bm25"": 0.2558209594125084, ""eos_compact_q4_fp16_o200"": 0.23535109180711325, ""eos_dense"": 0.23535109180711325, ""hybrid_minmax_blend_a050"": 0.3416877728373431, ""mxbai"": 0.27134058233820724, ""qwen3"": 0.21000823726012655}"	"{""bm25"": 0.2857142857142857, ""eos_compact_q4_fp16_o200"": 0.2857142857142857, ""eos_dense"": 0.2857142857142857, ""hybrid_minmax_blend_a050"": 0.42857142857142855, ""mxbai"": 0.2857142857142857, ""qwen3"": 0.42857142857142855}"	"{""bm25"": ""MED-2346"", ""eos_compact_q4_fp16_o200"": ""MED-2346"", ""eos_dense"": ""MED-2346"", ""hybrid_minmax_blend_a050"": ""MED-2346"", ""mxbai"": ""MED-2345"", ""qwen3"": ""MED-2346""}"
nfcorpus	PLAIN-583	44	True	True	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 45, ""eos_dense"": 45, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 7, ""qwen3"": 1}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.07336392209936006, ""qwen3"": 0.29345568839744024}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.09090909090909091, ""eos_dense"": 0.09090909090909091, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.1590909090909091, ""qwen3"": 0.13636363636363635}"	"{""bm25"": ""MED-10"", ""eos_compact_q4_fp16_o200"": ""MED-1836"", ""eos_dense"": ""MED-1836"", ""hybrid_minmax_blend_a050"": ""MED-1030"", ""mxbai"": ""MED-2108"", ""qwen3"": ""MED-2988""}"
nfcorpus	PLAIN-593	3	True	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 99, ""eos_dense"": 99, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.46927872602275655, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.46927872602275655, ""mxbai"": 0.46927872602275655, ""qwen3"": 0.46927872602275655}"	"{""bm25"": 0.3333333333333333, ""eos_compact_q4_fp16_o200"": 0.3333333333333333, ""eos_dense"": 0.3333333333333333, ""hybrid_minmax_blend_a050"": 0.3333333333333333, ""mxbai"": 0.3333333333333333, ""qwen3"": 0.3333333333333333}"	"{""bm25"": ""MED-4402"", ""eos_compact_q4_fp16_o200"": ""MED-4976"", ""eos_dense"": ""MED-4976"", ""hybrid_minmax_blend_a050"": ""MED-4402"", ""mxbai"": ""MED-4402"", ""qwen3"": ""MED-4402""}"
nfcorpus	PLAIN-603	1	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 0, ""qwen3"": 0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": ""MED-1957"", ""eos_compact_q4_fp16_o200"": ""MED-4505"", ""eos_dense"": ""MED-4505"", ""hybrid_minmax_blend_a050"": ""MED-4505"", ""mxbai"": ""MED-3769"", ""qwen3"": ""MED-2492""}"
nfcorpus	PLAIN-613	10	True	True	False	False	"{""bm25"": 11, ""eos_compact_q4_fp16_o200"": 28, ""eos_dense"": 28, ""hybrid_minmax_blend_a050"": 7, ""mxbai"": 4, ""qwen3"": 5}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.07336392209936006, ""mxbai"": 0.09478836436955079, ""qwen3"": 0.08514311764162101}"	"{""bm25"": 0.2, ""eos_compact_q4_fp16_o200"": 0.2, ""eos_dense"": 0.2, ""hybrid_minmax_blend_a050"": 0.2, ""mxbai"": 0.4, ""qwen3"": 0.1}"	"{""bm25"": ""MED-909"", ""eos_compact_q4_fp16_o200"": ""MED-1846"", ""eos_dense"": ""MED-1846"", ""hybrid_minmax_blend_a050"": ""MED-1846"", ""mxbai"": ""MED-936"", ""qwen3"": ""MED-909""}"
nfcorpus	PLAIN-623	41	True	True	True	False	"{""bm25"": 2, ""eos_compact_q4_fp16_o200"": 67, ""eos_dense"": 67, ""hybrid_minmax_blend_a050"": 5, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.2489083270225946, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.15850703974098107, ""mxbai"": 0.5672274908036509, ""qwen3"": 0.40350157154648036}"	"{""bm25"": 0.07317073170731707, ""eos_compact_q4_fp16_o200"": 0.04878048780487805, ""eos_dense"": 0.04878048780487805, ""hybrid_minmax_blend_a050"": 0.07317073170731707, ""mxbai"": 0.34146341463414637, ""qwen3"": 0.21951219512195122}"	"{""bm25"": ""MED-1674"", ""eos_compact_q4_fp16_o200"": ""MED-5240"", ""eos_dense"": ""MED-5240"", ""hybrid_minmax_blend_a050"": ""MED-5240"", ""mxbai"": ""MED-4515"", ""qwen3"": ""MED-4880""}"
nfcorpus	PLAIN-634	21	False	True	False	True	"{""bm25"": 2, ""eos_compact_q4_fp16_o200"": 7, ""eos_dense"": 7, ""hybrid_minmax_blend_a050"": 3, ""mxbai"": 2, ""qwen3"": 2}"	"{""bm25"": 0.13886244387355454, ""eos_compact_q4_fp16_o200"": 0.07336392209936006, ""eos_dense"": 0.07336392209936006, ""hybrid_minmax_blend_a050"": 0.17630010660342915, ""mxbai"": 0.3340514446642156, ""qwen3"": 0.3222722491219547}"	"{""bm25"": 0.047619047619047616, ""eos_compact_q4_fp16_o200"": 0.047619047619047616, ""eos_dense"": 0.047619047619047616, ""hybrid_minmax_blend_a050"": 0.09523809523809523, ""mxbai"": 0.14285714285714285, ""qwen3"": 0.14285714285714285}"	"{""bm25"": ""MED-1378"", ""eos_compact_q4_fp16_o200"": ""MED-3819"", ""eos_dense"": ""MED-3819"", ""hybrid_minmax_blend_a050"": ""MED-3819"", ""mxbai"": ""MED-5010"", ""qwen3"": ""MED-5010""}"
nfcorpus	PLAIN-645	29	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 7, ""qwen3"": 24}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.14279514403613733, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.5172413793103449, ""qwen3"": 0.3103448275862069}"	"{""bm25"": ""MED-10"", ""eos_compact_q4_fp16_o200"": ""MED-2675"", ""eos_dense"": ""MED-2675"", ""hybrid_minmax_blend_a050"": ""MED-1027"", ""mxbai"": ""MED-3582"", ""qwen3"": ""MED-2991""}"
nfcorpus	PLAIN-660	475	False	True	True	False	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 0.9337457765456111, ""mxbai"": 1.0, ""qwen3"": 0.9337457765456111}"	"{""bm25"": 0.06315789473684211, ""eos_compact_q4_fp16_o200"": 0.07578947368421053, ""eos_dense"": 0.07789473684210527, ""hybrid_minmax_blend_a050"": 0.10105263157894737, ""mxbai"": 0.08842105263157894, ""qwen3"": 0.06947368421052631}"	"{""bm25"": ""MED-3584"", ""eos_compact_q4_fp16_o200"": ""MED-723"", ""eos_dense"": ""MED-723"", ""hybrid_minmax_blend_a050"": ""MED-3138"", ""mxbai"": ""MED-3136"", ""qwen3"": ""MED-2147""}"
nfcorpus	PLAIN-671	1	True	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 31, ""eos_dense"": 31, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""MED-4857"", ""eos_compact_q4_fp16_o200"": ""MED-2074"", ""eos_dense"": ""MED-2074"", ""hybrid_minmax_blend_a050"": ""MED-4857"", ""mxbai"": ""MED-4857"", ""qwen3"": ""MED-4857""}"
nfcorpus	PLAIN-681	1	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""MED-5017"", ""eos_compact_q4_fp16_o200"": ""MED-5017"", ""eos_dense"": ""MED-5017"", ""hybrid_minmax_blend_a050"": ""MED-5017"", ""mxbai"": ""MED-5017"", ""qwen3"": ""MED-5017""}"
nfcorpus	PLAIN-691	21	True	False	False	False	"{""bm25"": 60, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 64, ""mxbai"": 33, ""qwen3"": 21}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.047619047619047616, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.047619047619047616, ""mxbai"": 0.14285714285714285, ""qwen3"": 0.14285714285714285}"	"{""bm25"": ""MED-4909"", ""eos_compact_q4_fp16_o200"": ""MED-4390"", ""eos_dense"": ""MED-4390"", ""hybrid_minmax_blend_a050"": ""MED-4390"", ""mxbai"": ""MED-4909"", ""qwen3"": ""MED-4390""}"
nfcorpus	PLAIN-701	8	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.3618791953854131, ""eos_compact_q4_fp16_o200"": 0.41918605213740834, ""eos_dense"": 0.41918605213740834, ""hybrid_minmax_blend_a050"": 0.5026317885449211, ""mxbai"": 0.5317737426002289, ""qwen3"": 0.34304271142002485}"	"{""bm25"": 0.5, ""eos_compact_q4_fp16_o200"": 0.75, ""eos_dense"": 0.75, ""hybrid_minmax_blend_a050"": 0.625, ""mxbai"": 0.625, ""qwen3"": 0.625}"	"{""bm25"": ""MED-3720"", ""eos_compact_q4_fp16_o200"": ""MED-3719"", ""eos_dense"": ""MED-3719"", ""hybrid_minmax_blend_a050"": ""MED-3720"", ""mxbai"": ""MED-3720"", ""qwen3"": ""MED-3720""}"
nfcorpus	PLAIN-711	57	True	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 95, ""eos_dense"": 95, ""hybrid_minmax_blend_a050"": 2, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.2200917662980802, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.13886244387355454, ""mxbai"": 0.826813366651774, ""qwen3"": 0.73855677575495}"	"{""bm25"": 0.03508771929824561, ""eos_compact_q4_fp16_o200"": 0.017543859649122806, ""eos_dense"": 0.017543859649122806, ""hybrid_minmax_blend_a050"": 0.03508771929824561, ""mxbai"": 0.3157894736842105, ""qwen3"": 0.3157894736842105}"	"{""bm25"": ""MED-2077"", ""eos_compact_q4_fp16_o200"": ""MED-4538"", ""eos_dense"": ""MED-4538"", ""hybrid_minmax_blend_a050"": ""MED-4538"", ""mxbai"": ""MED-2077"", ""qwen3"": ""MED-2077""}"
